Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;11220;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;11301;0;0;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;11302;1797;673211;675008
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;11303;0;265866;265866
Газпромбанк;354;3;2019-01-01;в Банке России;11401;15241072;0;15241072
Газпромбанк;354;3;2019-01-01;в кредитных организациях;11402;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;11403;0;80959;80959
Газпромбанк;354;3;2019-01-01;Российской Федерации;11501;2456226;729921;3186147
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11502;18063;0;18063
Газпромбанк;354;3;2019-01-01;Банка России;11503;187854;0;187854
Газпромбанк;354;3;2019-01-01;кредитных организаций;11504;46775;0;46775
Газпромбанк;354;3;2019-01-01;прочих резидентов;11505;1154440;0;1154440
Газпромбанк;354;3;2019-01-01;иностранных государств;11506;0;31851;31851
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;11507;8475;20361;28836
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;11508;223296;2044974;2268270
Газпромбанк;354;3;2019-01-01;Российской Федерации;11601;0;60519;60519
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11602;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;11603;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;11604;15414;0;15414
Газпромбанк;354;3;2019-01-01;прочих резидентов;11605;1854167;0;1854167
Газпромбанк;354;3;2019-01-01;иностранных государств;11606;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;11607;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;11608;1181250;145276;1326526
Газпромбанк;354;3;2019-01-01;Российской Федерации;11701;11664122;1372011;13036133
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11702;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;11703;183087;0;183087
Газпромбанк;354;3;2019-01-01;кредитных организаций;11704;855444;1341909;2197353
Газпромбанк;354;3;2019-01-01;прочих резидентов;11705;6744332;0;6744332
Газпромбанк;354;3;2019-01-01;иностранных государств;11706;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;11707;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;11708;437412;2749392;3186804
Газпромбанк;354;3;2019-01-01;органов федеральной власти;11801;0;0;0
Газпромбанк;354;3;2019-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;11802;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;11803;267;1367763;1368030
Газпромбанк;354;3;2019-01-01;прочих резидентов;11804;764160;0;764160
Газпромбанк;354;3;2019-01-01;органов государственной власти иностранных государств;11805;0;0;0
Газпромбанк;354;3;2019-01-01;органов местной власти иностранных государств;11806;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;11807;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;11808;0;0;0
Газпромбанк;354;3;2019-01-01;Минфину России;12101;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;12102;0;0;0
Газпромбанк;354;3;2019-01-01;государственным внебюджетным фондам Российской Федерации;12103;0;0;0
Газпромбанк;354;3;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;12104;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в федеральной собственности;12105;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;12106;47177;0;47177
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;12107;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;12108;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12109;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12110;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственным финансовым организациям;12111;20000;691425;711425
Газпромбанк;354;3;2019-01-01;негосударственным коммерческим организациям;12112;2526224;688549;3214773
Газпромбанк;354;3;2019-01-01;негосударственным некоммерческим организациям;12113;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;12114;0;0;0
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);12115;660097;0;660097
Газпромбанк;354;3;2019-01-01;юридическим лицам - нерезидентам;12116;0;1415424;1415424
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;12117;0;0;0
Газпромбанк;354;3;2019-01-01;кредитным организациям;12118;0;0;0
Газпромбанк;354;3;2019-01-01;банкам-нерезидентам;12119;0;18094;18094
Газпромбанк;354;3;2019-01-01;иностранным государствам;12120;0;0;0
Газпромбанк;354;3;2019-01-01;в Минфине России;12201;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;12202;0;0;0
Газпромбанк;354;3;2019-01-01;в государственных внебюджетных фондах Российской Федерации;12203;0;0;0
Газпромбанк;354;3;2019-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;12204;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в федеральной собственности;12205;0;0;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в федеральной собственности;12206;0;0;0
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в федеральной собственности;12207;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;12208;0;0;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;12209;0;0;0
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;12210;0;0;0
Газпромбанк;354;3;2019-01-01;в негосударственных финансовых организациях;12211;0;0;0
Газпромбанк;354;3;2019-01-01;в негосударственных коммерческих организациях;12212;2527;0;2527
Газпромбанк;354;3;2019-01-01;в негосударственных некоммерческих организациях;12213;0;0;0
Газпромбанк;354;3;2019-01-01;в юридических лицах - нерезидентах;12214;0;2318;2318
Газпромбанк;354;3;2019-01-01;в кредитных организациях;12215;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;12216;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;12217;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;12218;0;0;0
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);12219;0;0;0
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;12220;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;12301;0;0;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;12302;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;12303;0;0;0
Газпромбанк;354;3;2019-01-01;Минфину России;13101;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;13102;0;0;0
Газпромбанк;354;3;2019-01-01;государственным внебюджетным фондам Российской Федерации;13103;0;0;0
Газпромбанк;354;3;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;13104;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в федеральной собственности;13105;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;13106;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;13107;0;0;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;13108;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;13109;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;13110;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственным финансовым организациям;13111;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственным коммерческим организациям;13112;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственным некоммерческим организациям;13113;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;13114;0;0;0
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);13115;0;0;0
Газпромбанк;354;3;2019-01-01;юридическим лицам - нерезидентам;13116;0;0;0
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;13117;0;0;0
Газпромбанк;354;3;2019-01-01;кредитным организациям;13118;0;0;0
Газпромбанк;354;3;2019-01-01;банкам-нерезидентам;13119;0;0;0
Газпромбанк;354;3;2019-01-01;иностранным государствам;13120;0;0;0
Газпромбанк;354;3;2019-01-01;в Минфине России;13201;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;13202;0;0;0
Газпромбанк;354;3;2019-01-01;в государственных внебюджетных фондах Российской Федерации;13203;0;0;0
Газпромбанк;354;3;2019-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;13204;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в федеральной собственности;13205;0;0;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в федеральной собственности;13206;0;0;0
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в федеральной собственности;13207;0;0;0
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;13208;0;0;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13209;0;0;0
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13210;0;0;0
Газпромбанк;354;3;2019-01-01;в негосударственных финансовых организациях;13211;0;0;0
Газпромбанк;354;3;2019-01-01;в негосударственных коммерческих организациях;13212;0;0;0
Газпромбанк;354;3;2019-01-01;в негосударственных некоммерческих организациях;13213;0;0;0
Газпромбанк;354;3;2019-01-01;в юридических лицах - нерезидентах;13214;0;0;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;13215;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;13216;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;13217;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;13218;0;0;0
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);13219;0;0;0
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;13220;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;13301;0;0;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;13302;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;13303;0;0;0
Газпромбанк;354;3;2019-01-01;в Банке России;13401;0;0;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;13402;0;0;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;13403;0;0;0
Газпромбанк;354;3;2019-01-01;Российской Федерации;13501;0;0;0
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;13502;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;13503;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;13504;0;0;0
Газпромбанк;354;3;2019-01-01;прочих резидентов;13505;0;0;0
Газпромбанк;354;3;2019-01-01;иностранных государств;13506;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;13507;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;13508;0;0;0
Газпромбанк;354;3;2019-01-01;Российской Федерации;13601;0;0;0
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;13602;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;13603;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;13604;0;0;0
Газпромбанк;354;3;2019-01-01;прочих резидентов;13605;0;0;0
Газпромбанк;354;3;2019-01-01;иностранных государств;13606;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;13607;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;13608;0;0;0
Газпромбанк;354;3;2019-01-01;Российской Федерации;13701;0;0;0
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;13702;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;13703;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;13704;0;0;0
Газпромбанк;354;3;2019-01-01;прочих резидентов;13705;0;0;0
Газпромбанк;354;3;2019-01-01;иностранных государств;13706;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;13707;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;13708;0;0;0
Газпромбанк;354;3;2019-01-01;органов федеральной власти;13801;0;0;0
Газпромбанк;354;3;2019-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;13802;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;13803;0;0;0
Газпромбанк;354;3;2019-01-01;прочих резидентов;13804;0;0;0
Газпромбанк;354;3;2019-01-01;органов государственной власти иностранных государств;13805;0;0;0
Газпромбанк;354;3;2019-01-01;органов местной власти иностранных государств;13806;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;13807;0;0;0
Газпромбанк;354;3;2019-01-01;прочих нерезидентов;13808;0;0;0
Газпромбанк;354;3;2019-01-01;от Банка России;14101;0;0;0
Газпромбанк;354;3;2019-01-01;от кредитных организаций;14102;0;0;0
Газпромбанк;354;3;2019-01-01;от банков-нерезидентов;14103;0;0;0
Газпромбанк;354;3;2019-01-01;от иностранных государств;14104;0;0;0
Газпромбанк;354;3;2019-01-01;от других кредиторов;14105;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных финансовых организаций;14207;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных коммерческих организаций;14208;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных некоммерческих организаций;14209;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;14210;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;14211;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальных предпринимателей;14212;0;0;0
Газпромбанк;354;3;2019-01-01;юридических лиц - нерезидентов;14213;0;0;0
Газпромбанк;354;3;2019-01-01;Федерального казначейства;14301;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
Газпромбанк;354;3;2019-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
Газпромбанк;354;3;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных финансовых организаций;14311;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных коммерческих организаций;14312;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных некоммерческих организаций;14313;0;0;0
Газпромбанк;354;3;2019-01-01;юридических лиц - нерезидентов;14314;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;14315;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;14316;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;14317;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальных предпринимателей;14318;0;0;0
Газпромбанк;354;3;2019-01-01;Минфина России;14401;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
Газпромбанк;354;3;2019-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
Газпромбанк;354;3;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
Газпромбанк;354;3;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
Газпромбанк;354;3;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
Газпромбанк;354;3;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных финансовых организаций;14411;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных коммерческих организаций;14412;0;0;0
Газпромбанк;354;3;2019-01-01;негосударственных некоммерческих организаций;14413;0;0;0
Газпромбанк;354;3;2019-01-01;юридических лиц - нерезидентов;14414;0;0;0
Газпромбанк;354;3;2019-01-01;кредитных организаций;14415;0;0;0
Газпромбанк;354;3;2019-01-01;банков-нерезидентов;14416;0;0;0
Газпромбанк;354;3;2019-01-01;Банка России;14417;0;0;0
Газпромбанк;354;3;2019-01-01;индивидуальных предпринимателей;14418;0;0;0
Газпромбанк;354;3;2019-01-01;граждан Российской Федерации;14501;0;0;0
Газпромбанк;354;3;2019-01-01;нерезидентов;14502;0;0;0
Газпромбанк;354;3;2019-01-01;граждан Российской Федерации;14601;0;0;0
Газпромбанк;354;3;2019-01-01;нерезидентов;14602;0;0;0
Газпромбанк;354;3;2019-01-01;граждан Российской Федерации;14701;0;0;0
Газпромбанк;354;3;2019-01-01;нерезидентов;14702;0;0;0
Газпромбанк;354;3;2019-01-01;по облигациям;14801;0;0;0
Газпромбанк;354;3;2019-01-01;по депозитным сертификатам;14802;0;0;0
Газпромбанк;354;3;2019-01-01;по сберегательным сертификатам;14803;0;0;0
Газпромбанк;354;3;2019-01-01;по векселям;14804;0;0;0
Газпромбанк;354;3;2019-01-01;по прочим выпущенным долговым ценным бумагам;14805;0;0;0
Газпромбанк;354;3;2019-01-01;Минфину России;15101;0;;0
Газпромбанк;354;3;2019-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;15102;44245;;44245
Газпромбанк;354;3;2019-01-01;государственным внебюджетным фондам Российской Федерации;15103;0;;0
Газпромбанк;354;3;2019-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;15104;0;;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в федеральной собственности;15105;0;;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в федеральной собственности;15106;313828;;313828
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в федеральной собственности;15107;0;;0
Газпромбанк;354;3;2019-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;15108;0;;0
Газпромбанк;354;3;2019-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15109;33303;;33303
Газпромбанк;354;3;2019-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15110;0;;0
Газпромбанк;354;3;2019-01-01;негосударственным финансовым организациям;15111;599269;;599269
Газпромбанк;354;3;2019-01-01;негосударственным коммерческим организациям;15112;177200442;;177200442
Газпромбанк;354;3;2019-01-01;негосударственным некоммерческим организациям;15113;2818;;2818
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;15114;0;;0
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);15115;28801953;;28801953
Газпромбанк;354;3;2019-01-01;юридическим лицам - нерезидентам;15116;29823453;;29823453
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;15117;17392;;17392
Газпромбанк;354;3;2019-01-01;кредитным организациям;15118;0;;0
Газпромбанк;354;3;2019-01-01;банкам-нерезидентам;15119;1518434;;1518434
Газпромбанк;354;3;2019-01-01;иностранным государствам;15120;80;;80
Газпромбанк;354;3;2019-01-01;в Минфине России;15201;0;;0
Газпромбанк;354;3;2019-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;15202;3148;;3148
Газпромбанк;354;3;2019-01-01;в государственных внебюджетных фондах Российской Федерации;15203;0;;0
Газпромбанк;354;3;2019-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;15204;0;;0
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в федеральной собственности;15205;0;;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в федеральной собственности;15206;140;;140
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в федеральной собственности;15207;86;;86
Газпромбанк;354;3;2019-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;15208;0;;0
Газпромбанк;354;3;2019-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15209;0;;0
Газпромбанк;354;3;2019-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15210;278;;278
Газпромбанк;354;3;2019-01-01;в негосударственных финансовых организациях;15211;346594;;346594
Газпромбанк;354;3;2019-01-01;в негосударственных коммерческих организациях;15212;11771130;;11771130
Газпромбанк;354;3;2019-01-01;в негосударственных некоммерческих организациях;15213;0;;0
Газпромбанк;354;3;2019-01-01;в юридических лицах - нерезидентах;15214;1267349;;1267349
Газпромбанк;354;3;2019-01-01;в кредитных организациях;15215;88711;;88711
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;15216;17754;;17754
Газпромбанк;354;3;2019-01-01;в Банке России;15217;0;;0
Газпромбанк;354;3;2019-01-01;индивидуальным предпринимателям;15218;655;;655
Газпромбанк;354;3;2019-01-01;гражданам (физическим лицам);15219;803;;803
Газпромбанк;354;3;2019-01-01;физическим лицам - нерезидентам;15220;0;;0
Газпромбанк;354;3;2019-01-01;в Банке России;15301;0;;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;15302;0;;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;15303;661;;661
Газпромбанк;354;3;2019-01-01;в Банке России;15401;0;;0
Газпромбанк;354;3;2019-01-01;в кредитных организациях;15402;0;;0
Газпромбанк;354;3;2019-01-01;в банках-нерезидентах;15403;0;;0
Газпромбанк;354;3;2019-01-01;Российской Федерации;15501;0;;0
Газпромбанк;354;3;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;15502;0;;0
