Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Банк «Открытие»;2209;8;2016-01-01;Доходы от выдачи банковских гарантий и поручительств;12301;1930973;39747;1970720
Банк «Открытие»;2209;8;2016-01-01;От погашения и реализации приобретенных прав требования;12401;3216357;;3216357
Банк «Открытие»;2209;8;2016-01-01;От операций по доверительному управлению имуществом;12402;0;0;0
Банк «Открытие»;2209;8;2016-01-01;От операций с драгоценными металлами и драгоценными камнями;12403;5418958;;5418958
Банк «Открытие»;2209;8;2016-01-01;От предоставления в аренду специальных помещений и сейфов для хранения документов и ценностей;12404;21950;0;21950
Банк «Открытие»;2209;8;2016-01-01;От операций финансовой аренды (лизинга);12405;0;0;0
Банк «Открытие»;2209;8;2016-01-01;От оказания консультационных и информационных услуг;12406;493;0;493
Банк «Открытие»;2209;8;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;12407;3324;0;3324
Банк «Открытие»;2209;8;2016-01-01;Российской Федерации;13101;5623080;;5623080
Банк «Открытие»;2209;8;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;13102;438359;;438359
Банк «Открытие»;2209;8;2016-01-01;Банка России;13103;0;;0
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;13104;3083909;;3083909
Банк «Открытие»;2209;8;2016-01-01;Прочих ценных бумаг;13105;78639327;;78639327
Банк «Открытие»;2209;8;2016-01-01;Иностранных государств;13106;78426;;78426
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;13107;21902;;21902
Банк «Открытие»;2209;8;2016-01-01;Прочих ценных бумаг нерезидентов;13108;51355280;;51355280
Банк «Открытие»;2209;8;2016-01-01;Доходы от операций с выпущенными ценными  бумагами;13201;69480;0;69480
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;14101;3;2371;2374
Банк «Открытие»;2209;8;2016-01-01;Других организаций;14102;2294;0;2294
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;14103;0;410521;410521
Банк «Открытие»;2209;8;2016-01-01;Других организаций-нерезидентов;14104;0;1675;1675
Банк «Открытие»;2209;8;2016-01-01;Кредитных организаций;14201;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организаций;14202;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Банков-нерезидентов;14203;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организаций-нерезидентов;14204;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Кредитных организациях;14301;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Банках-нерезидентах;14302;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организациях;14303;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организациях-нерезидентах;14304;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Кредитных организациях;14401;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Банках-нерезидентах;14402;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организациях;14403;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Других организациях-нерезидентах;14404;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Ценных бумаг (балансовый счет  №70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70702);15101;6384110;;6384110
Банк «Открытие»;2209;8;2016-01-01;Средств в иностранной валюте (балансовый счет №70603, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70703);15102;5204868320;;5204868320
Банк «Открытие»;2209;8;2016-01-01;Драгоценных металлов (балансовый счет №70604 при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70704);15103;31871864;;31871864
Банк «Открытие»;2209;8;2016-01-01;От изменения курса ценной бумаги;15201;0;;0
Банк «Открытие»;2209;8;2016-01-01;От изменения валютного курса;15202;1611;;1611
Банк «Открытие»;2209;8;2016-01-01;От изменения индекса цен;15203;0;;0
Банк «Открытие»;2209;8;2016-01-01;От изменения других переменных;15204;1592;;1592
Банк «Открытие»;2209;8;2016-01-01;Доходы от производных финансовых инструментов;16101;799191;;799191
Банк «Открытие»;2209;8;2016-01-01;За проведение операций с валютными ценностями;16201;17791;10898;28689
Банк «Открытие»;2209;8;2016-01-01;От оказания посреднических услуг по брокерским и аналогичным договорам;16202;606569;10225;616794
Банк «Открытие»;2209;8;2016-01-01;По другим операциям;16203;957111;555638;1512749
Банк «Открытие»;2209;8;2016-01-01;От сдачи имущества в аренду;16301;150618;0;150618
Банк «Открытие»;2209;8;2016-01-01;От выбытия (реализации) имущества;16302;37476;;37476
Банк «Открытие»;2209;8;2016-01-01;От дооценки основных средств после их уценки;16303;0;;0
Банк «Открытие»;2209;8;2016-01-01;От передачи активов в доверительное управление;16304;0;0;0
Банк «Открытие»;2209;8;2016-01-01;От восстановления сумм резервов на возможные потери, кроме резервов - оценочных обязательств некредитного характера;16305;116465268;;116465268
Банк «Открытие»;2209;8;2016-01-01;Прочие операционные доходы;16306;57268;8891;66159
Банк «Открытие»;2209;8;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17101;794706;6963;801669
Банк «Открытие»;2209;8;2016-01-01;По другим банковским операциям и сделкам;17102;139481;260;139741
Банк «Открытие»;2209;8;2016-01-01;По прочим (хозяйственным) операциям;17103;254;0;254
Банк «Открытие»;2209;8;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17201;70458;21641;92099
Банк «Открытие»;2209;8;2016-01-01;По другим банковским операциям и сделкам;17202;1618;67;1685
Банк «Открытие»;2209;8;2016-01-01;По прочим (хозяйственным) операциям;17203;109524;0;109524
Банк «Открытие»;2209;8;2016-01-01;От безвозмездно полученного имущества;17301;0;0;0
Банк «Открытие»;2209;8;2016-01-01;Поступления в возмещение причененных убытков, в том числе страховое возмещение от страховщиков;17302;514;0;514
Банк «Открытие»;2209;8;2016-01-01;материальных ценностей;17303;0;0;0
Банк «Открытие»;2209;8;2016-01-01;денежной наличности;17304;1974;133;2107
Банк «Открытие»;2209;8;2016-01-01;От списания обязательств и невостребованной кредиторской задолженности;17305;6134;74;6208
