Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Совкомбанк;963;9;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;74604415;;74604415
Совкомбанк;963;9;2016-01-01;Погашению и реализации приобретенных прав требования;22201;366271;;366271
Совкомбанк;963;9;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
Совкомбанк;963;9;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;0;;0
Совкомбанк;963;9;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;12168;0;12168
Совкомбанк;963;9;2016-01-01;Российской Федерации;23101;561254;;561254
Совкомбанк;963;9;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;108597;;108597
Совкомбанк;963;9;2016-01-01;Банка России;23103;0;;0
Совкомбанк;963;9;2016-01-01;Кредитных организаций;23104;193010;;193010
Совкомбанк;963;9;2016-01-01;Прочих ценных бумаг;23105;218558;;218558
Совкомбанк;963;9;2016-01-01;Иностранных государств;23106;0;;0
Совкомбанк;963;9;2016-01-01;Банков-нерезидентов;23107;0;;0
Совкомбанк;963;9;2016-01-01;Прочих ценных бумаг нерезидентов;23108;2849618;;2849618
Совкомбанк;963;9;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;16527;0;16527
Совкомбанк;963;9;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;0;0;0
Совкомбанк;963;9;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;0;;0
Совкомбанк;963;9;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;337062350;;337062350
Совкомбанк;963;9;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;6803;;6803
Совкомбанк;963;9;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
Совкомбанк;963;9;2016-01-01;От изменения валютного курса;24202;7841;;7841
Совкомбанк;963;9;2016-01-01;От изменения индекса цен;24203;0;;0
Совкомбанк;963;9;2016-01-01;От изменения других переменных;24204;0;;0
Совкомбанк;963;9;2016-01-01;Расходы по производным финансовым инструментам;25101;1445954;;1445954
Совкомбанк;963;9;2016-01-01;За проведение операций с валютными ценностями;25201;0;5160;5160
Совкомбанк;963;9;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;271721;9359;281080
Совкомбанк;963;9;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;228955;92285;321240
Совкомбанк;963;9;2016-01-01;За полученные гарантии и поручительства;25204;6852;0;6852
Совкомбанк;963;9;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;7484;0;7484
Совкомбанк;963;9;2016-01-01;По другим операциям;25206;291909;0;291909
Совкомбанк;963;9;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
Совкомбанк;963;9;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;50181893;;50181893
Совкомбанк;963;9;2016-01-01;Прочие операционные расходы;25303;62893;0;62893
Совкомбанк;963;9;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;4019948;0;4019948
Совкомбанк;963;9;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;1067568;0;1067568
