Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Россельхозбанк;3349;6;2019-01-01;органов местной власти иностранных государств;13806;0;0;0
Россельхозбанк;3349;6;2019-01-01;банков-нерезидентов;13807;0;0;0
Россельхозбанк;3349;6;2019-01-01;прочих нерезидентов;13808;0;0;0
Россельхозбанк;3349;6;2019-01-01;от Банка России;14101;0;0;0
Россельхозбанк;3349;6;2019-01-01;от кредитных организаций;14102;0;0;0
Россельхозбанк;3349;6;2019-01-01;от банков-нерезидентов;14103;0;0;0
Россельхозбанк;3349;6;2019-01-01;от иностранных государств;14104;0;0;0
Россельхозбанк;3349;6;2019-01-01;от других кредиторов;14105;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных финансовых организаций;14207;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных коммерческих организаций;14208;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных некоммерческих организаций;14209;0;0;0
Россельхозбанк;3349;6;2019-01-01;кредитных организаций;14210;0;0;0
Россельхозбанк;3349;6;2019-01-01;банков-нерезидентов;14211;0;0;0
Россельхозбанк;3349;6;2019-01-01;индивидуальных предпринимателей;14212;0;0;0
Россельхозбанк;3349;6;2019-01-01;юридических лиц - нерезидентов;14213;0;0;0
Россельхозбанк;3349;6;2019-01-01;Федерального казначейства;14301;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
Россельхозбанк;3349;6;2019-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
Россельхозбанк;3349;6;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных финансовых организаций;14311;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных коммерческих организаций;14312;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных некоммерческих организаций;14313;0;0;0
Россельхозбанк;3349;6;2019-01-01;юридических лиц - нерезидентов;14314;0;0;0
Россельхозбанк;3349;6;2019-01-01;кредитных организаций;14315;0;0;0
Россельхозбанк;3349;6;2019-01-01;банков-нерезидентов;14316;0;0;0
Россельхозбанк;3349;6;2019-01-01;Банка России;14317;0;0;0
Россельхозбанк;3349;6;2019-01-01;индивидуальных предпринимателей;14318;0;0;0
Россельхозбанк;3349;6;2019-01-01;Минфина России;14401;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
Россельхозбанк;3349;6;2019-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
Россельхозбанк;3349;6;2019-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
Россельхозбанк;3349;6;2019-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
Россельхозбанк;3349;6;2019-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
Россельхозбанк;3349;6;2019-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных финансовых организаций;14411;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных коммерческих организаций;14412;0;0;0
Россельхозбанк;3349;6;2019-01-01;негосударственных некоммерческих организаций;14413;0;0;0
Россельхозбанк;3349;6;2019-01-01;юридических лиц - нерезидентов;14414;0;0;0
