Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
ВТБ;1000;2;2019-01-01;в банках-нерезидентах;11403;138548;6478991;6617539
ВТБ;1000;2;2019-01-01;Российской Федерации;11501;3071660;719915;3791575
ВТБ;1000;2;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11502;0;0;0
ВТБ;1000;2;2019-01-01;Банка России;11503;3030307;0;3030307
ВТБ;1000;2;2019-01-01;кредитных организаций;11504;67402;96;67498
ВТБ;1000;2;2019-01-01;прочих резидентов;11505;10155199;953;10156152
ВТБ;1000;2;2019-01-01;иностранных государств;11506;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;11507;0;140;140
ВТБ;1000;2;2019-01-01;прочих нерезидентов;11508;120110;1838556;1958666
ВТБ;1000;2;2019-01-01;Российской Федерации;11601;20629836;8127;20637963
ВТБ;1000;2;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11602;58559;0;58559
ВТБ;1000;2;2019-01-01;Банка России;11603;0;0;0
ВТБ;1000;2;2019-01-01;кредитных организаций;11604;368;0;368
ВТБ;1000;2;2019-01-01;прочих резидентов;11605;4974370;0;4974370
ВТБ;1000;2;2019-01-01;иностранных государств;11606;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;11607;0;0;0
ВТБ;1000;2;2019-01-01;прочих нерезидентов;11608;0;2504789;2504789
ВТБ;1000;2;2019-01-01;Российской Федерации;11701;0;0;0
ВТБ;1000;2;2019-01-01;субъектов Российской Федерации и органов местного самоуправления;11702;0;0;0
ВТБ;1000;2;2019-01-01;Банка России;11703;0;0;0
ВТБ;1000;2;2019-01-01;кредитных организаций;11704;0;0;0
ВТБ;1000;2;2019-01-01;прочих резидентов;11705;0;0;0
ВТБ;1000;2;2019-01-01;иностранных государств;11706;0;0;0
ВТБ;1000;2;2019-01-01;банков-нерезидентов;11707;0;0;0
ВТБ;1000;2;2019-01-01;прочих нерезидентов;11708;0;0;0
ВТБ;1000;2;2019-01-01;органов федеральной власти;11801;0;0;0
