Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;11206;0;0;0
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;11207;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;11208;0;0;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;11209;0;0;0
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;11210;0;0;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных финансовых организациях;11211;177326;60755;238081
Альфа-Банк;1326;5;2022-01-01;в негосударственных коммерческих организациях;11212;93;30273;30366
Альфа-Банк;1326;5;2022-01-01;в негосударственных некоммерческих организациях;11213;0;0;0
Альфа-Банк;1326;5;2022-01-01;в юридических лицах - нерезидентах;11214;139;375949;376088
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;11215;454088;596363;1050451
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;11216;581832;846429;1428261
Альфа-Банк;1326;5;2022-01-01;в Банке России;11217;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;11218;0;0;0
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);11219;1876;0;1876
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;11220;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Банке России;11301;0;0;0
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;11302;10199;9446;19645
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;11303;0;228929;228929
Альфа-Банк;1326;5;2022-01-01;в Банке России;11401;5643220;0;5643220
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;11402;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;11403;0;36370;36370
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;11501;372244;34874;407118
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;11502;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;11503;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;11504;33421;0;33421
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;11505;1244731;0;1244731
Альфа-Банк;1326;5;2022-01-01;иностранных государств;11506;0;68975;68975
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;11507;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;11508;200679;4782080;4982759
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;11601;1120342;696589;1816931
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;11602;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;11603;7933881;0;7933881
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;11604;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;11605;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранных государств;11606;0;292412;292412
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;11607;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;11608;0;531303;531303
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;11701;0;0;0
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;11702;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;11703;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;11704;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;11705;4300213;0;4300213
Альфа-Банк;1326;5;2022-01-01;иностранных государств;11706;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;11707;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;11708;27221;5328283;5355504
Альфа-Банк;1326;5;2022-01-01;органов федеральной власти;11801;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;11802;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;11803;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;11804;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов государственной власти иностранных государств;11805;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов местной власти иностранных государств;11806;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;11807;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;11808;0;0;0
Альфа-Банк;1326;5;2022-01-01;Минфину России;12101;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;12102;0;0;0
Альфа-Банк;1326;5;2022-01-01;государственным внебюджетным фондам Российской Федерации;12103;0;0;0
Альфа-Банк;1326;5;2022-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;12104;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в федеральной собственности;12105;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в федеральной собственности;12106;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в федеральной собственности;12107;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;12108;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12109;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;12110;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственным финансовым организациям;12111;10344;0;10344
Альфа-Банк;1326;5;2022-01-01;негосударственным коммерческим организациям;12112;967027;280062;1247089
Альфа-Банк;1326;5;2022-01-01;негосударственным некоммерческим организациям;12113;1229;0;1229
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;12114;15376;0;15376
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);12115;517986;119;518105
Альфа-Банк;1326;5;2022-01-01;юридическим лицам - нерезидентам;12116;336075;161031;497106
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;12117;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитным организациям;12118;0;25287;25287
Альфа-Банк;1326;5;2022-01-01;банкам-нерезидентам;12119;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранным государствам;12120;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Минфине России;12201;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;12202;0;0;0
Альфа-Банк;1326;5;2022-01-01;в государственных внебюджетных фондах Российской Федерации;12203;0;0;0
Альфа-Банк;1326;5;2022-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;12204;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в федеральной собственности;12205;0;0;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;12206;30715;0;30715
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;12207;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;12208;0;0;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;12209;80744;0;80744
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;12210;0;0;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных финансовых организациях;12211;0;0;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных коммерческих организациях;12212;11320755;153132;11473887
Альфа-Банк;1326;5;2022-01-01;в негосударственных некоммерческих организациях;12213;867;0;867
Альфа-Банк;1326;5;2022-01-01;в юридических лицах - нерезидентах;12214;17650;83792;101442
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;12215;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;12216;0;73808;73808
Альфа-Банк;1326;5;2022-01-01;в Банке России;12217;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;12218;4375;0;4375
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);12219;0;0;0
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;12220;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Банке России;12301;0;0;0
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;12302;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;12303;0;0;0
Альфа-Банк;1326;5;2022-01-01;Минфину России;13101;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;13102;0;0;0
Альфа-Банк;1326;5;2022-01-01;государственным внебюджетным фондам Российской Федерации;13103;0;0;0
Альфа-Банк;1326;5;2022-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;13104;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в федеральной собственности;13105;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в федеральной собственности;13106;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в федеральной собственности;13107;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;13108;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;13109;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;13110;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственным финансовым организациям;13111;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственным коммерческим организациям;13112;553899;0;553899
Альфа-Банк;1326;5;2022-01-01;негосударственным некоммерческим организациям;13113;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;13114;258;0;258
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);13115;0;0;0
Альфа-Банк;1326;5;2022-01-01;юридическим лицам - нерезидентам;13116;3861571;0;3861571
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;13117;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитным организациям;13118;0;0;0
Альфа-Банк;1326;5;2022-01-01;банкам-нерезидентам;13119;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранным государствам;13120;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Минфине России;13201;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;13202;0;0;0
Альфа-Банк;1326;5;2022-01-01;в государственных внебюджетных фондах Российской Федерации;13203;0;0;0
Альфа-Банк;1326;5;2022-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;13204;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в федеральной собственности;13205;0;0;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;13206;0;0;0
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;13207;0;0;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;13208;0;0;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13209;0;0;0
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13210;0;0;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных финансовых организациях;13211;0;0;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных коммерческих организациях;13212;14905;0;14905
Альфа-Банк;1326;5;2022-01-01;в негосударственных некоммерческих организациях;13213;0;0;0
Альфа-Банк;1326;5;2022-01-01;в юридических лицах - нерезидентах;13214;0;0;0
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;13215;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;13216;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Банке России;13217;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;13218;0;0;0
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);13219;0;0;0
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;13220;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Банке России;13301;0;0;0
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;13302;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;13303;0;0;0
Альфа-Банк;1326;5;2022-01-01;в Банке России;13401;0;0;0
Альфа-Банк;1326;5;2022-01-01;в кредитных организациях;13402;0;0;0
Альфа-Банк;1326;5;2022-01-01;в банках-нерезидентах;13403;0;0;0
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;13501;0;0;0
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13502;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;13503;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;13504;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;13505;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранных государств;13506;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;13507;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;13508;0;0;0
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;13601;0;0;0
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13602;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;13603;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;13604;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;13605;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранных государств;13606;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;13607;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;13608;0;0;0
Альфа-Банк;1326;5;2022-01-01;Российской Федерации;13701;0;0;0
Альфа-Банк;1326;5;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13702;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;13703;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;13704;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;13705;0;0;0
Альфа-Банк;1326;5;2022-01-01;иностранных государств;13706;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;13707;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;13708;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов федеральной власти;13801;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов власти субъектов Российской Федерации и органов местного самоуправления;13802;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;13803;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих резидентов;13804;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов государственной власти иностранных государств;13805;0;0;0
Альфа-Банк;1326;5;2022-01-01;органов местной власти иностранных государств;13806;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;13807;0;0;0
Альфа-Банк;1326;5;2022-01-01;прочих нерезидентов;13808;0;0;0
Альфа-Банк;1326;5;2022-01-01;от Банка России;14101;0;0;0
Альфа-Банк;1326;5;2022-01-01;от кредитных организаций;14102;0;0;0
Альфа-Банк;1326;5;2022-01-01;от банков-нерезидентов;14103;0;0;0
Альфа-Банк;1326;5;2022-01-01;от иностранных государств;14104;0;0;0
Альфа-Банк;1326;5;2022-01-01;от других кредиторов;14105;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14201;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14202;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14203;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14204;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14205;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14206;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных финансовых организаций;14207;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных коммерческих организаций;14208;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных некоммерческих организаций;14209;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;14210;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;14211;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальных предпринимателей;14212;0;0;0
Альфа-Банк;1326;5;2022-01-01;юридических лиц - нерезидентов;14213;0;0;0
Альфа-Банк;1326;5;2022-01-01;Федерального казначейства;14301;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14302;0;0;0
Альфа-Банк;1326;5;2022-01-01;государственных внебюджетных фондов Российской Федерации;14303;0;0;0
Альфа-Банк;1326;5;2022-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14304;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14305;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14306;34120;0;34120
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14307;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14308;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14309;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14310;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных финансовых организаций;14311;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных коммерческих организаций;14312;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных некоммерческих организаций;14313;0;0;0
Альфа-Банк;1326;5;2022-01-01;юридических лиц - нерезидентов;14314;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;14315;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;14316;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;14317;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальных предпринимателей;14318;0;0;0
Альфа-Банк;1326;5;2022-01-01;Минфина России;14401;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых органов субъектов Российской Федерации и органов местного самоуправления;14402;0;0;0
Альфа-Банк;1326;5;2022-01-01;государственных внебюджетных фондов Российской Федерации;14403;0;0;0
Альфа-Банк;1326;5;2022-01-01;внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;14404;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в федеральной собственности;14405;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в федеральной собственности;14406;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в федеральной собственности;14407;0;0;0
Альфа-Банк;1326;5;2022-01-01;финансовых организаций, находящихся в государственной (кроме федеральной) собственности;14408;0;0;0
Альфа-Банк;1326;5;2022-01-01;коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14409;0;0;0
Альфа-Банк;1326;5;2022-01-01;некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;14410;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных финансовых организаций;14411;68970;0;68970
Альфа-Банк;1326;5;2022-01-01;негосударственных коммерческих организаций;14412;0;0;0
Альфа-Банк;1326;5;2022-01-01;негосударственных некоммерческих организаций;14413;0;0;0
Альфа-Банк;1326;5;2022-01-01;юридических лиц - нерезидентов;14414;0;0;0
Альфа-Банк;1326;5;2022-01-01;кредитных организаций;14415;0;0;0
Альфа-Банк;1326;5;2022-01-01;банков-нерезидентов;14416;0;0;0
Альфа-Банк;1326;5;2022-01-01;Банка России;14417;0;0;0
Альфа-Банк;1326;5;2022-01-01;индивидуальных предпринимателей;14418;0;0;0
Альфа-Банк;1326;5;2022-01-01;граждан Российской Федерации;14501;0;0;0
Альфа-Банк;1326;5;2022-01-01;нерезидентов;14502;0;0;0
Альфа-Банк;1326;5;2022-01-01;граждан Российской Федерации;14601;0;0;0
Альфа-Банк;1326;5;2022-01-01;нерезидентов;14602;0;0;0
Альфа-Банк;1326;5;2022-01-01;граждан Российской Федерации;14701;0;0;0
Альфа-Банк;1326;5;2022-01-01;нерезидентов;14702;0;0;0
Альфа-Банк;1326;5;2022-01-01;по облигациям;14801;0;0;0
Альфа-Банк;1326;5;2022-01-01;по депозитным сертификатам;14802;0;0;0
Альфа-Банк;1326;5;2022-01-01;по сберегательным сертификатам;14803;0;0;0
Альфа-Банк;1326;5;2022-01-01;по векселям;14804;0;0;0
Альфа-Банк;1326;5;2022-01-01;по прочим выпущенным долговым ценным бумагам;14805;0;0;0
Альфа-Банк;1326;5;2022-01-01;Минфину России;15101;0;;0
Альфа-Банк;1326;5;2022-01-01;финансовым органам субъектов Российской Федерации и органов местного самоуправления;15102;340877;;340877
Альфа-Банк;1326;5;2022-01-01;государственным внебюджетным фондам Российской Федерации;15103;0;;0
Альфа-Банк;1326;5;2022-01-01;внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления;15104;0;;0
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в федеральной собственности;15105;2231;;2231
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в федеральной собственности;15106;872189;;872189
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в федеральной собственности;15107;76967;;76967
Альфа-Банк;1326;5;2022-01-01;финансовым организациям, находящимся в государственной (кроме федеральной) собственности;15108;2428;;2428
Альфа-Банк;1326;5;2022-01-01;коммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15109;134179;;134179
Альфа-Банк;1326;5;2022-01-01;некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности;15110;3388;;3388
Альфа-Банк;1326;5;2022-01-01;негосударственным финансовым организациям;15111;2448640;;2448640
Альфа-Банк;1326;5;2022-01-01;негосударственным коммерческим организациям;15112;141346169;;141346169
Альфа-Банк;1326;5;2022-01-01;негосударственным некоммерческим организациям;15113;35621;;35621
Альфа-Банк;1326;5;2022-01-01;индивидуальным предпринимателям;15114;930009;;930009
Альфа-Банк;1326;5;2022-01-01;гражданам (физическим лицам);15115;173316805;;173316805
Альфа-Банк;1326;5;2022-01-01;юридическим лицам - нерезидентам;15116;43198729;;43198729
Альфа-Банк;1326;5;2022-01-01;физическим лицам - нерезидентам;15117;636479;;636479
Альфа-Банк;1326;5;2022-01-01;кредитным организациям;15118;78857;;78857
Альфа-Банк;1326;5;2022-01-01;банкам-нерезидентам;15119;245621;;245621
Альфа-Банк;1326;5;2022-01-01;иностранным государствам;15120;0;;0
Альфа-Банк;1326;5;2022-01-01;в Минфине России;15201;0;;0
Альфа-Банк;1326;5;2022-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;15202;0;;0
Альфа-Банк;1326;5;2022-01-01;в государственных внебюджетных фондах Российской Федерации;15203;0;;0
Альфа-Банк;1326;5;2022-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;15204;0;;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в федеральной собственности;15205;0;;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;15206;0;;0
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;15207;0;;0
Альфа-Банк;1326;5;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;15208;0;;0
Альфа-Банк;1326;5;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15209;22355;;22355
Альфа-Банк;1326;5;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;15210;0;;0
Альфа-Банк;1326;5;2022-01-01;в негосударственных финансовых организациях;15211;6598160;;6598160
Альфа-Банк;1326;5;2022-01-01;в негосударственных коммерческих организациях;15212;41766567;;41766567
