Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Сбербанк;1481;1;2016-01-01;От предоставления в аренду специальных помещений и сейфов для хранения документов и ценностей;12404;1349908;0;1349908
Сбербанк;1481;1;2016-01-01;От операций финансовой аренды (лизинга);12405;0;0;0
Сбербанк;1481;1;2016-01-01;От оказания консультационных и информационных услуг;12406;17000349;1222391;18222740
Сбербанк;1481;1;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;12407;229257;0;229257
Сбербанк;1481;1;2016-01-01;Российской Федерации;13101;2465635;;2465635
Сбербанк;1481;1;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;13102;20933;;20933
Сбербанк;1481;1;2016-01-01;Банка России;13103;0;;0
Сбербанк;1481;1;2016-01-01;Кредитных организаций;13104;110067;;110067
Сбербанк;1481;1;2016-01-01;Прочих ценных бумаг;13105;1213437;;1213437
Сбербанк;1481;1;2016-01-01;Иностранных государств;13106;31;;31
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;13107;219133;;219133
Сбербанк;1481;1;2016-01-01;Прочих ценных бумаг нерезидентов;13108;1848028;;1848028
Сбербанк;1481;1;2016-01-01;Доходы от операций с выпущенными ценными  бумагами;13201;56897;15;56912
Сбербанк;1481;1;2016-01-01;Кредитных организаций;14101;291;0;291
Сбербанк;1481;1;2016-01-01;Других организаций;14102;893480;0;893480
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;14103;0;0;0
Сбербанк;1481;1;2016-01-01;Других организаций-нерезидентов;14104;0;468505;468505
Сбербанк;1481;1;2016-01-01;Кредитных организаций;14201;0;0;0
Сбербанк;1481;1;2016-01-01;Других организаций;14202;589030;0;589030
Сбербанк;1481;1;2016-01-01;Банков-нерезидентов;14203;0;1370;1370
Сбербанк;1481;1;2016-01-01;Других организаций-нерезидентов;14204;0;0;0
Сбербанк;1481;1;2016-01-01;Кредитных организациях;14301;0;0;0
Сбербанк;1481;1;2016-01-01;Банках-нерезидентах;14302;0;0;0
Сбербанк;1481;1;2016-01-01;Других организациях;14303;0;0;0
Сбербанк;1481;1;2016-01-01;Других организациях-нерезидентах;14304;0;0;0
Сбербанк;1481;1;2016-01-01;Кредитных организациях;14401;0;0;0
Сбербанк;1481;1;2016-01-01;Банках-нерезидентах;14402;0;0;0
Сбербанк;1481;1;2016-01-01;Других организациях;14403;1555410;0;1555410
Сбербанк;1481;1;2016-01-01;Других организациях-нерезидентах;14404;0;0;0
Сбербанк;1481;1;2016-01-01;Ценных бумаг (балансовый счет  №70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70702);15101;4643417;;4643417
Сбербанк;1481;1;2016-01-01;Средств в иностранной валюте (балансовый счет №70603, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70703);15102;82140668951;;82140668951
Сбербанк;1481;1;2016-01-01;Драгоценных металлов (балансовый счет №70604 при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70704);15103;2035718819;;2035718819
Сбербанк;1481;1;2016-01-01;От изменения курса ценной бумаги;15201;0;;0
Сбербанк;1481;1;2016-01-01;От изменения валютного курса;15202;24713409;;24713409
Сбербанк;1481;1;2016-01-01;От изменения индекса цен;15203;0;;0
Сбербанк;1481;1;2016-01-01;От изменения других переменных;15204;302865;;302865
Сбербанк;1481;1;2016-01-01;Доходы от производных финансовых инструментов;16101;493086189;;493086189
Сбербанк;1481;1;2016-01-01;За проведение операций с валютными ценностями;16201;118386;6049;124435
Сбербанк;1481;1;2016-01-01;От оказания посреднических услуг по брокерским и аналогичным договорам;16202;12873430;220447;13093877
Сбербанк;1481;1;2016-01-01;По другим операциям;16203;31691094;8433346;40124440
Сбербанк;1481;1;2016-01-01;От сдачи имущества в аренду;16301;1077151;0;1077151
Сбербанк;1481;1;2016-01-01;От выбытия (реализации) имущества;16302;1063900;;1063900
Сбербанк;1481;1;2016-01-01;От дооценки основных средств после их уценки;16303;0;;0
Сбербанк;1481;1;2016-01-01;От передачи активов в доверительное управление;16304;0;0;0
Сбербанк;1481;1;2016-01-01;От восстановления сумм резервов на возможные потери, кроме резервов - оценочных обязательств некредитного характера;16305;3561058423;;3561058423
Сбербанк;1481;1;2016-01-01;Прочие операционные доходы;16306;374757649;1985441;376743090
Сбербанк;1481;1;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17101;19147565;1711281;20858846
Сбербанк;1481;1;2016-01-01;По другим банковским операциям и сделкам;17102;33152;6975;40127
Сбербанк;1481;1;2016-01-01;По прочим (хозяйственным) операциям;17103;120388;0;120388
Сбербанк;1481;1;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17201;11657766;780468;12438234
Сбербанк;1481;1;2016-01-01;По другим банковским операциям и сделкам;17202;31907052;3359;31910411
Сбербанк;1481;1;2016-01-01;По прочим (хозяйственным) операциям;17203;479013;850;479863
