Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Газпромбанк;354;3;2022-01-01;юридическим лицам - нерезидентам;13116;7957;0;7957
Газпромбанк;354;3;2022-01-01;физическим лицам - нерезидентам;13117;0;0;0
Газпромбанк;354;3;2022-01-01;кредитным организациям;13118;0;0;0
Газпромбанк;354;3;2022-01-01;банкам-нерезидентам;13119;0;0;0
Газпромбанк;354;3;2022-01-01;иностранным государствам;13120;0;0;0
Газпромбанк;354;3;2022-01-01;в Минфине России;13201;0;0;0
Газпромбанк;354;3;2022-01-01;в финансовых органах субъектов Российской Федерации и органов местного самоуправления;13202;0;0;0
Газпромбанк;354;3;2022-01-01;в государственных внебюджетных фондах Российской Федерации;13203;0;0;0
Газпромбанк;354;3;2022-01-01;во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления;13204;0;0;0
Газпромбанк;354;3;2022-01-01;в финансовых организациях, находящихся в федеральной собственности;13205;0;0;0
Газпромбанк;354;3;2022-01-01;в коммерческих организациях, находящихся в федеральной собственности;13206;0;0;0
Газпромбанк;354;3;2022-01-01;в некоммерческих организациях, находящихся в федеральной собственности;13207;0;0;0
Газпромбанк;354;3;2022-01-01;в финансовых организациях, находящихся в государственной (кроме федеральной) собственности;13208;0;0;0
Газпромбанк;354;3;2022-01-01;в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13209;0;0;0
Газпромбанк;354;3;2022-01-01;в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности;13210;0;0;0
Газпромбанк;354;3;2022-01-01;в негосударственных финансовых организациях;13211;0;0;0
Газпромбанк;354;3;2022-01-01;в негосударственных коммерческих организациях;13212;0;0;0
Газпромбанк;354;3;2022-01-01;в негосударственных некоммерческих организациях;13213;0;0;0
Газпромбанк;354;3;2022-01-01;в юридических лицах - нерезидентах;13214;0;0;0
Газпромбанк;354;3;2022-01-01;в кредитных организациях;13215;0;0;0
Газпромбанк;354;3;2022-01-01;в банках-нерезидентах;13216;0;0;0
Газпромбанк;354;3;2022-01-01;в Банке России;13217;0;0;0
Газпромбанк;354;3;2022-01-01;индивидуальным предпринимателям;13218;0;0;0
Газпромбанк;354;3;2022-01-01;гражданам (физическим лицам);13219;0;0;0
Газпромбанк;354;3;2022-01-01;физическим лицам - нерезидентам;13220;0;0;0
Газпромбанк;354;3;2022-01-01;в Банке России;13301;0;0;0
Газпромбанк;354;3;2022-01-01;в кредитных организациях;13302;0;0;0
Газпромбанк;354;3;2022-01-01;в банках-нерезидентах;13303;0;0;0
Газпромбанк;354;3;2022-01-01;в Банке России;13401;0;0;0
Газпромбанк;354;3;2022-01-01;в кредитных организациях;13402;0;0;0
Газпромбанк;354;3;2022-01-01;в банках-нерезидентах;13403;0;0;0
Газпромбанк;354;3;2022-01-01;Российской Федерации;13501;0;0;0
Газпромбанк;354;3;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13502;0;0;0
Газпромбанк;354;3;2022-01-01;Банка России;13503;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;13504;0;0;0
Газпромбанк;354;3;2022-01-01;прочих резидентов;13505;0;0;0
Газпромбанк;354;3;2022-01-01;иностранных государств;13506;0;0;0
Газпромбанк;354;3;2022-01-01;банков-нерезидентов;13507;0;0;0
Газпромбанк;354;3;2022-01-01;прочих нерезидентов;13508;0;0;0
Газпромбанк;354;3;2022-01-01;Российской Федерации;13601;0;0;0
Газпромбанк;354;3;2022-01-01;субъектов Российской Федерации и органов местного самоуправления;13602;0;0;0
Газпромбанк;354;3;2022-01-01;Банка России;13603;0;0;0
Газпромбанк;354;3;2022-01-01;кредитных организаций;13604;0;0;0
