Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческими организациях, находящихся в государственной (кроме федеральной) собственности;11210;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных финансовых организациях;11211;942932;2458211;3401143
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных коммерческих организациях;11212;59817;197757;257574
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных некоммерческих организациях;11213;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Юридических лицах-нерезидентах;11214;240716;445670;686386
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организациях;11215;2395070;732723;3127793
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банках-нерезидентах;11216;0;82912;82912
Московский кредитный банк (МКБ);1978;7;2016-01-01;В Банке России;11217;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;В Банке России;11301;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;В кредитных организациях;11302;7400;2844;10244
Московский кредитный банк (МКБ);1978;7;2016-01-01;В банках-нерезидентах;11303;0;6216;6216
Московский кредитный банк (МКБ);1978;7;2016-01-01;В Банке России;11401;314256;0;314256
Московский кредитный банк (МКБ);1978;7;2016-01-01;В кредитных организациях;11402;4264;0;4264
Московский кредитный банк (МКБ);1978;7;2016-01-01;В банках-нерезидентах;11403;0;13057;13057
Московский кредитный банк (МКБ);1978;7;2016-01-01;Российской Федерации;11501;305602;3085;308687
Московский кредитный банк (МКБ);1978;7;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;11502;740147;0;740147
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;11503;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;11504;3552696;6013;3558709
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочие долговые обязательства;11505;2600853;702;2601555
Московский кредитный банк (МКБ);1978;7;2016-01-01;Иностранных государств;11506;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;11507;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочие долговые обязательства нерезидентов;11508;621283;1750416;2371699
Московский кредитный банк (МКБ);1978;7;2016-01-01;Органов федеральной власти;11601;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Органов власти субъектов Российской Федерации и органов местного самоуправления;11602;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;11603;372933;90876;463809
Московский кредитный банк (МКБ);1978;7;2016-01-01;Векселям прочих резидентов;11604;186048;0;186048
Московский кредитный банк (МКБ);1978;7;2016-01-01;Органов государственной власти иностранных государств;11605;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Органов местной власти иностранных государств;11606;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;11607;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Векселям прочих нерезидентов;11608;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Вознаграждение за открытие и ведение банковских счетов;12101;388228;6555;394783
Московский кредитный банк (МКБ);1978;7;2016-01-01;Вознаграждение за расчетное и кассовое обслуживание;12102;4330937;343420;4674357
Московский кредитный банк (МКБ);1978;7;2016-01-01;Доходы от купли-продажи иностранной валюты в наличной и безналичной формах;12201;36994281;;36994281
Московский кредитный банк (МКБ);1978;7;2016-01-01;Доходы от выдачи банковских гарантий и поручительств;12301;1076328;456158;1532486
Московский кредитный банк (МКБ);1978;7;2016-01-01;От погашения и реализации приобретенных прав требования;12401;1308877;;1308877
Московский кредитный банк (МКБ);1978;7;2016-01-01;От операций по доверительному управлению имуществом;12402;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От операций с драгоценными металлами и драгоценными камнями;12403;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От предоставления в аренду специальных помещений и сейфов для хранения документов и ценностей;12404;25562;0;25562
Московский кредитный банк (МКБ);1978;7;2016-01-01;От операций финансовой аренды (лизинга);12405;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От оказания консультационных и информационных услуг;12406;134;0;134
Московский кредитный банк (МКБ);1978;7;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;12407;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Российской Федерации;13101;82366;;82366
Московский кредитный банк (МКБ);1978;7;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;13102;27234;;27234
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;13103;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;13104;187731;;187731
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочих ценных бумаг;13105;228544;;228544
Московский кредитный банк (МКБ);1978;7;2016-01-01;Иностранных государств;13106;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;13107;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочих ценных бумаг нерезидентов;13108;383292;;383292
Московский кредитный банк (МКБ);1978;7;2016-01-01;Доходы от операций с выпущенными ценными  бумагами;13201;60071;0;60071
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;14101;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организаций;14102;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;14103;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организаций-нерезидентов;14104;0;621;621
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;14201;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организаций;14202;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;14203;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организаций-нерезидентов;14204;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организациях;14301;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банках-нерезидентах;14302;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организациях;14303;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организациях-нерезидентах;14304;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организациях;14401;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банках-нерезидентах;14402;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организациях;14403;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других организациях-нерезидентах;14404;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Ценных бумаг (балансовый счет  №70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70702);15101;212060;;212060
Московский кредитный банк (МКБ);1978;7;2016-01-01;Средств в иностранной валюте (балансовый счет №70603, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70703);15102;868554642;;868554642
Московский кредитный банк (МКБ);1978;7;2016-01-01;Драгоценных металлов (балансовый счет №70604 при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70704);15103;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения курса ценной бумаги;15201;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения валютного курса;15202;1527990;;1527990
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения индекса цен;15203;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения других переменных;15204;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Доходы от производных финансовых инструментов;16101;11627111;;11627111
Московский кредитный банк (МКБ);1978;7;2016-01-01;За проведение операций с валютными ценностями;16201;354535;4264;358799
Московский кредитный банк (МКБ);1978;7;2016-01-01;От оказания посреднических услуг по брокерским и аналогичным договорам;16202;15693;0;15693
Московский кредитный банк (МКБ);1978;7;2016-01-01;По другим операциям;16203;1872653;619885;2492538
Московский кредитный банк (МКБ);1978;7;2016-01-01;От сдачи имущества в аренду;16301;18134;0;18134
Московский кредитный банк (МКБ);1978;7;2016-01-01;От выбытия (реализации) имущества;16302;2419;;2419
Московский кредитный банк (МКБ);1978;7;2016-01-01;От дооценки основных средств после их уценки;16303;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От передачи активов в доверительное управление;16304;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От восстановления сумм резервов на возможные потери, кроме резервов - оценочных обязательств некредитного характера;16305;177992280;;177992280
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочие операционные доходы;16306;1693192;2270;1695462
Московский кредитный банк (МКБ);1978;7;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17101;765017;33280;798297
Московский кредитный банк (МКБ);1978;7;2016-01-01;По другим банковским операциям и сделкам;17102;54958;123;55081
Московский кредитный банк (МКБ);1978;7;2016-01-01;По прочим (хозяйственным) операциям;17103;938;0;938
Московский кредитный банк (МКБ);1978;7;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17201;15078;6462;21540
Московский кредитный банк (МКБ);1978;7;2016-01-01;По другим банковским операциям и сделкам;17202;4340;627;4967
Московский кредитный банк (МКБ);1978;7;2016-01-01;По прочим (хозяйственным) операциям;17203;5580;4283;9863
Московский кредитный банк (МКБ);1978;7;2016-01-01;От безвозмездно полученного имущества;17301;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Поступления в возмещение причененных убытков, в том числе страховое возмещение от страховщиков;17302;55888;0;55888
Московский кредитный банк (МКБ);1978;7;2016-01-01;материальных ценностей;17303;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;денежной наличности;17304;6919;28;6947
Московский кредитный банк (МКБ);1978;7;2016-01-01;От списания обязательств и невостребованной кредиторской задолженности;17305;13804;360;14164
Московский кредитный банк (МКБ);1978;7;2016-01-01;Другие доходы;17306;19712;0;19712
Московский кредитный банк (МКБ);1978;7;2016-01-01;в том числе: от восстановления сумм резервов - оценочных обязательств некредитного характера;17307;621;;621
Московский кредитный банк (МКБ);1978;7;2016-01-01;"Всего по Главе I ""Доходы""(разделы 1-7)";10000;1182356985;16538647;1198895632
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;21101;388126;0;388126
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;21102;303101;140454;443555
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;21103;0;375261;375261
Московский кредитный банк (МКБ);1978;7;2016-01-01;Других кредиторов;21104;1110573;5077531;6188104
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21201;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;3618;0;3618
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;41;0;41
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных финансовых организаций;21207;3121812;135;3121947
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных коммерческих организаций;21208;985931;1498;987429
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных некоммерческих организаций;21209;419;0;419
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;21210;1492;0;1492
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;21211;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Индивидуальных предпринимателей;21212;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Юридических лиц-нерезидентов;21214;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Федерального казначейства;21301;404467;0;404467
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21302;900749;0;900749
Московский кредитный банк (МКБ);1978;7;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21303;696368;0;696368
Московский кредитный банк (МКБ);1978;7;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21304;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21305;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21306;240305;0;240305
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21307;861956;0;861956
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21308;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21309;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21310;1142;0;1142
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных финансовых организаций;21311;5001000;22474;5023474
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных  коммерческих организаций;21312;9320315;1684202;11004517
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных некоммерческих организаций;21313;535460;8241;543701
Московский кредитный банк (МКБ);1978;7;2016-01-01;Юридических лиц - нерезидентов;21314;3823;0;3823
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;21315;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;21316;22808;131;22939
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;21317;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Минфина России;21401;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21402;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21403;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21404;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21405;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21406;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21407;390860;0;390860
Московский кредитный банк (МКБ);1978;7;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21408;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21409;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21410;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных финансовых организаций;21411;4023;85289;89312
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных коммерческих организаций;21412;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Негосударственных некоммерческих организаций;21413;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Юридических лиц - нерезидентов;21414;0;35800;35800
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;21415;32309;496344;528653
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;21416;0;70832;70832
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;21417;89673;1270608;1360281
Московский кредитный банк (МКБ);1978;7;2016-01-01;Граждан Российской Федерации;21501;197481;9929;207410
Московский кредитный банк (МКБ);1978;7;2016-01-01;Нерезидентов;21502;1267;249;1516
Московский кредитный банк (МКБ);1978;7;2016-01-01;Граждан Российской Федерации;21601;17743666;1874184;19617850
Московский кредитный банк (МКБ);1978;7;2016-01-01;Нерезидентов;21602;61542;25632;87174
Московский кредитный банк (МКБ);1978;7;2016-01-01;Граждан Российской Федерации;21701;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Нерезидентов;21702;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;По облигациям;21801;4847054;0;4847054
Московский кредитный банк (МКБ);1978;7;2016-01-01;По депозитным сертификатам;21802;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;По сберегательным сертификатам;21803;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;По векселям;21804;469360;1630;470990
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;36947598;;36947598
Московский кредитный банк (МКБ);1978;7;2016-01-01;Погашению и реализации приобретенных прав требования;22201;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Российской Федерации;23101;18506;;18506
Московский кредитный банк (МКБ);1978;7;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;137595;;137595
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банка России;23103;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Кредитных организаций;23104;93080;;93080
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочих ценных бумаг;23105;16812;;16812
Московский кредитный банк (МКБ);1978;7;2016-01-01;Иностранных государств;23106;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Банков-нерезидентов;23107;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочих ценных бумаг нерезидентов;23108;428752;;428752
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;3571;0;3571
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;43978;0;43978
Московский кредитный банк (МКБ);1978;7;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;358549;;358549
Московский кредитный банк (МКБ);1978;7;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;869608859;;869608859
Московский кредитный банк (МКБ);1978;7;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения валютного курса;24202;418309;;418309
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения индекса цен;24203;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;От изменения других переменных;24204;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы по производным финансовым инструментам;25101;9685129;;9685129
Московский кредитный банк (МКБ);1978;7;2016-01-01;За проведение операций с валютными ценностями;25201;22143;2354;24497
Московский кредитный банк (МКБ);1978;7;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;44586;19233;63819
Московский кредитный банк (МКБ);1978;7;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;1124594;215917;1340511
Московский кредитный банк (МКБ);1978;7;2016-01-01;За полученные гарантии и поручительства;25204;162;130798;130960
Московский кредитный банк (МКБ);1978;7;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;По другим операциям;25206;141569;24512;166081
Московский кредитный банк (МКБ);1978;7;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;197250035;;197250035
Московский кредитный банк (МКБ);1978;7;2016-01-01;Прочие операционные расходы;25303;142969;6609;149578
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;4049928;0;4049928
Московский кредитный банк (МКБ);1978;7;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;1033512;0;1033512
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Другие расходы на содержание персонала;26104;40633;0;40633
Московский кредитный банк (МКБ);1978;7;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;506094;;506094
Московский кредитный банк (МКБ);1978;7;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;По нематериальным активам;26203;345;;345
Московский кредитный банк (МКБ);1978;7;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;140192;0;140192
Московский кредитный банк (МКБ);1978;7;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;285618;0;285618
Московский кредитный банк (МКБ);1978;7;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;743873;0;743873
Московский кредитный банк (МКБ);1978;7;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;100536;9;100545
Московский кредитный банк (МКБ);1978;7;2016-01-01;По списанию стоимости материальных запасов;26305;149901;;149901
Московский кредитный банк (МКБ);1978;7;2016-01-01;По уценке основных средств;26306;98423;;98423
Московский кредитный банк (МКБ);1978;7;2016-01-01;По выбытию (реализации) имущества;26307;8283318;;8283318
Московский кредитный банк (МКБ);1978;7;2016-01-01;Подготовка и переподготовка кадров;26401;1005;0;1005
Московский кредитный банк (МКБ);1978;7;2016-01-01;Служебные командировки;26402;4908;0;4908
Московский кредитный банк (МКБ);1978;7;2016-01-01;Охрана;26403;291994;0;291994
Московский кредитный банк (МКБ);1978;7;2016-01-01;Реклама;26404;675782;11;675793
Московский кредитный банк (МКБ);1978;7;2016-01-01;Представительские расходы;26405;1868;0;1868
Московский кредитный банк (МКБ);1978;7;2016-01-01;Услуги связи, телекоммуникационных и информационных систем;26406;108142;18001;126143
Московский кредитный банк (МКБ);1978;7;2016-01-01;Судебные и арбитражные издержки;26407;911;0;911
Московский кредитный банк (МКБ);1978;7;2016-01-01;Аудит;26408;19375;0;19375
Московский кредитный банк (МКБ);1978;7;2016-01-01;Публикация отчетности;26409;0;0;0
Московский кредитный банк (МКБ);1978;7;2016-01-01;Страхование;26410;777810;280;778090
Московский кредитный банк (МКБ);1978;7;2016-01-01;Налоги и сборы, относимые на расходы в соответствии с законодательством Российской Федерации;26411;529936;63;529999
Московский кредитный банк (МКБ);1978;7;2016-01-01;Другие организационные и управленческие расходы;26412;243855;136611;380466
Московский кредитный банк (МКБ);1978;7;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;27101;594;0;594
Московский кредитный банк (МКБ);1978;7;2016-01-01;По другим банковским операциям и сделкам;27102;300;0;300
Московский кредитный банк (МКБ);1978;7;2016-01-01;По прочим (хозяйственным) операциям;27103;1149;0;1149
