Банк;Номер лицензии банка;Место в рейтинге;Дата отчёта;Наименование статей;Символы;Суммы в рублях от операций в рублях;Суммы в рублях от операций в ин. валюте и драг. металлах;Всего
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организациях, находящихся в федеральной собственности;11207;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организациях, находящихся в государственной (кроме федеральной) собственности;11208;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организациях, находящихся в государственной (кроме федеральной) собственности;11209;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческими организациях, находящихся в государственной (кроме федеральной) собственности;11210;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных финансовых организациях;11211;12682244;85575;12767819
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных коммерческих организациях;11212;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных некоммерческих организациях;11213;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Юридических лицах-нерезидентах;11214;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организациях;11215;22769616;523696;23293312
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банках-нерезидентах;11216;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В Банке России;11217;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В Банке России;11301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В кредитных организациях;11302;976446;2774309;3750755
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В банках-нерезидентах;11303;0;1395065;1395065
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В Банке России;11401;860988;0;860988
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В кредитных организациях;11402;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;В банках-нерезидентах;11403;0;126;126
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Российской Федерации;11501;6127608;427704;6555312
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;11502;1869;0;1869
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;11503;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;11504;2083393;59051;2142444
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочие долговые обязательства;11505;2472320;0;2472320
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Иностранных государств;11506;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;11507;0;34342;34342
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочие долговые обязательства нерезидентов;11508;160480;456214;616694
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Органов федеральной власти;11601;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Органов власти субъектов Российской Федерации и органов местного самоуправления;11602;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;11603;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Векселям прочих резидентов;11604;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Органов государственной власти иностранных государств;11605;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Органов местной власти иностранных государств;11606;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;11607;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Векселям прочих нерезидентов;11608;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Вознаграждение за открытие и ведение банковских счетов;12101;8;3;11
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Вознаграждение за расчетное и кассовое обслуживание;12102;225;2;227
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Доходы от купли-продажи иностранной валюты в наличной и безналичной формах;12201;3958278170;;3958278170
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Доходы от выдачи банковских гарантий и поручительств;12301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От погашения и реализации приобретенных прав требования;12401;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От операций по доверительному управлению имуществом;12402;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От операций с драгоценными металлами и драгоценными камнями;12403;1325403;;1325403
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От предоставления в аренду специальных помещений и сейфов для хранения документов и ценностей;12404;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От операций финансовой аренды (лизинга);12405;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От оказания консультационных и информационных услуг;12406;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;12407;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Российской Федерации;13101;212914;;212914
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;13102;4670;;4670
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;13103;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;13104;71880;;71880
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочих ценных бумаг;13105;97805;;97805
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Иностранных государств;13106;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;13107;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочих ценных бумаг нерезидентов;13108;14987;;14987
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Доходы от операций с выпущенными ценными  бумагами;13201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;14101;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организаций;14102;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;14103;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организаций-нерезидентов;14104;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;14201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организаций;14202;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;14203;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организаций-нерезидентов;14204;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организациях;14301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банках-нерезидентах;14302;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организациях;14303;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организациях-нерезидентах;14304;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организациях;14401;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банках-нерезидентах;14402;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организациях;14403;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других организациях-нерезидентах;14404;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Ценных бумаг (балансовый счет  №70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70702);15101;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Средств в иностранной валюте (балансовый счет №70603, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70703);15102;2985330377;;2985330377
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Драгоценных металлов (балансовый счет №70604 при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70704);15103;5553631;;5553631
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения курса ценной бумаги;15201;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения валютного курса;15202;70;;70
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения индекса цен;15203;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения других переменных;15204;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Доходы от производных финансовых инструментов;16101;150999;;150999
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За проведение операций с валютными ценностями;16201;1787419;0;1787419
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От оказания посреднических услуг по брокерским и аналогичным договорам;16202;3122;0;3122
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По другим операциям;16203;4109762;0;4109762
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От сдачи имущества в аренду;16301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От выбытия (реализации) имущества;16302;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От дооценки основных средств после их уценки;16303;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От передачи активов в доверительное управление;16304;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От восстановления сумм резервов на возможные потери, кроме резервов - оценочных обязательств некредитного характера;16305;10453041;;10453041
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочие операционные доходы;16306;3;26;29
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17101;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По другим банковским операциям и сделкам;17102;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По прочим (хозяйственным) операциям;17103;3437;0;3437
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По операциям привлечения и предоставления (размещения) денежных средств;17201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По другим банковским операциям и сделкам;17202;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По прочим (хозяйственным) операциям;17203;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От безвозмездно полученного имущества;17301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Поступления в возмещение причененных убытков, в том числе страховое возмещение от страховщиков;17302;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;материальных ценностей;17303;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;денежной наличности;17304;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От списания обязательств и невостребованной кредиторской задолженности;17305;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Другие доходы;17306;817;0;817
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;в том числе: от восстановления сумм резервов - оценочных обязательств некредитного характера;17307;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;"Всего по Главе I ""Доходы""(разделы 1-7)";10000;7019836396;5756113;7025592509
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;21101;831;0;831
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;21102;0;94;94
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;21103;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Других кредиторов;21104;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21202;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21203;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21204;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21205;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21206;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных финансовых организаций;21207;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных коммерческих организаций;21208;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных некоммерческих организаций;21209;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;21210;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;21211;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Индивидуальных предпринимателей;21212;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Индивидуальных предпринимателей-нерезидентов;21213;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Юридических лиц-нерезидентов;21214;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Федерального казначейства;21301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21302;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21303;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21304;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21305;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21306;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21307;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21308;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21309;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21310;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных финансовых организаций;21311;9861;0;9861
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных  коммерческих организаций;21312;149006;0;149006
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных некоммерческих организаций;21313;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Юридических лиц - нерезидентов;21314;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;21315;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;21316;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;21317;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Минфина России;21401;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых органов субъектов Российской Федерации и органов местного самоуправления;21402;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Государственных внебюджетных фондов Российской Федерации;21403;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления;21404;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в федеральной собственности;21405;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в федеральной собственности;21406;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в федеральной собственности;21407;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Финансовых организаций, находящихся в государственной (кроме федеральной) собственности;21408;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Коммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21409;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности;21410;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных финансовых организаций;21411;5902043;599;5902642
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных коммерческих организаций;21412;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Негосударственных некоммерческих организаций;21413;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Юридических лиц - нерезидентов;21414;19;0;19
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;21415;29590310;237462;29827772
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;21416;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;21417;72787;0;72787
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Граждан Российской Федерации;21501;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Нерезидентов;21502;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Граждан Российской Федерации;21601;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Нерезидентов;21602;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Граждан Российской Федерации;21701;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Нерезидентов;21702;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По облигациям;21801;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По депозитным сертификатам;21802;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По сберегательным сертификатам;21803;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По векселям;21804;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы по купле-продаже иностранной валюты в наличной и безналичной формах;22101;3956828624;;3956828624
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Погашению и реализации приобретенных прав требования;22201;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Доверительному управлению имуществом;22202;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Операциям с драгоценными металлами и драгоценными камнями;22203;1324634;;1324634
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;от реализации (уступки) прав требования по заключенным кредитной организацией договорам на предоставление (размещение) денежных средств;22204;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Российской Федерации;23101;340185;;340185
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Субъектов Российской Федерации и органов местного самоуправления;23102;5191;;5191
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банка России;23103;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Кредитных организаций;23104;80761;;80761
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочих ценных бумаг;23105;78933;;78933
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Иностранных государств;23106;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Банков-нерезидентов;23107;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочих ценных бумаг нерезидентов;23108;26259;;26259
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы профессиональных участников рынка ценных бумаг, связанные с приобретением и реализацией ценных бумаг (кроме расходов на консультационные и информационные услуги);23109;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы по операциям с выпущенными ценными бумагами;23201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Ценных бумаг (балансовый счет №70607, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70707);24101;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Средств в иностранной валюте (балансовый счет №70608, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70708);24102;2986607517;;2986607517
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Драгоценных металлов (балансовый счет №70609, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет №70709);24103;5553852;;5553852
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения курса ценной бумаги;24201;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения валютного курса;24202;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения индекса цен;24203;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От изменения других переменных;24204;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы по производным финансовым инструментам;25101;52;;52
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За проведение операций с валютными ценностями;25201;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За расчетно-кассовое обслуживание и ведение банковских счетов;25202;7122;19605;26727
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За услуги по переводам денежных средств, включая услуги платежных и расчетных систем;25203;12169;3806;15975
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За полученные гарантии и поручительства;25204;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;За оказание посреднических услуг по брокерским и аналогичным договорам;25205;35166;0;35166
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По другим операциям;25206;18750;25;18775
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;От передачи активов в доверительное управление;25301;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Отчисления в резервы на возможные потери, кроме резервов - оценочных обязательств некредитного характера;25302;10308697;;10308697
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Прочие операционные расходы;25303;30848;4920;35768
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы на оплату труда, включая премии и компенсации;26101;522262;0;522262
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Налоги и сборы в виде начислений на заработную плату, уплачиваемые работодателями в соответствии с законодательством Российской Федерации;26102;59977;0;59977
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы, связанные с перемещением персонала (кроме расходов на оплату труда);26103;0;0;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Другие расходы на содержание персонала;26104;26101;0;26101
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По основным средствам, кроме недвижимости, временно неиспользуемой в основной деятельности;26201;12462;;12462
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По основным средствам, полученным в финансовую аренду (лизинг);26202;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По нематериальным активам;26203;940;;940
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По недвижимости, временно неиспользуемой в основной деятельности;26204;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы по ремонту основных средств и другого имущества;26301;106;0;106
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Расходы на содержание основных средств и другого имущества (включая коммунальные расходы);26302;29220;0;29220
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Арендная плата по арендованным основным средствам и другому имуществу;26303;85011;0;85011
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Плата за право пользования объектами интеллектуальной собственности;26304;24312;0;24312
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По списанию стоимости материальных запасов;26305;1781;;1781
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По уценке основных средств;26306;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;По выбытию (реализации) имущества;26307;0;;0
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Подготовка и переподготовка кадров;26401;3733;0;3733
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Служебные командировки;26402;5752;0;5752
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Охрана;26403;1882;0;1882
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Реклама;26404;3317;0;3317
НКЦ (Национальный клиринговый центр);3466;4;2016-01-01;Представительские расходы;26405;482;0;482
